timestamp, index, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/09/18 16:19:16.317, 0, 885 MHz, 2619 MHz, 399.17 W, 100 %, 89479 MiB
2026/09/18 16:19:16.417, 0, 1065 MHz, 2619 MHz, 395.48 W, 100 %, 89479 MiB
2026/09/18 16:19:16.517, 0, 885 MHz, 2619 MHz, 400.13 W, 100 %, 89479 MiB
2026/09/18 16:19:16.617, 0, 1110 MHz, 2619 MHz, 396.32 W, 100 %, 89479 MiB
2026/09/18 16:19:16.717, 0, 870 MHz, 2619 MHz, 401.04 W, 100 %, 89479 MiB
2026/09/18 16:19:16.817, 0, 1080 MHz, 2619 MHz, 397.73 W, 100 %, 89479 MiB
2026/09/18 16:19:16.917, 0, 840 MHz, 2619 MHz, 400.59 W, 100 %, 89479 MiB
2026/09/18 16:19:17.018, 0, 945 MHz, 2619 MHz, 396.61 W, 100 %, 89479 MiB
2026/09/18 16:19:17.118, 0, 825 MHz, 2619 MHz, 396.91 W, 100 %, 89479 MiB
2026/09/18 16:19:17.218, 0, 900 MHz, 2619 MHz, 398.16 W, 100 %, 89479 MiB
2026/09/18 16:19:17.318, 0, 960 MHz, 2619 MHz, 395.86 W, 100 %, 89479 MiB
2026/09/18 16:19:17.418, 0, 870 MHz, 2619 MHz, 399.61 W, 100 %, 89479 MiB
2026/09/18 16:19:17.518, 0, 1080 MHz, 2619 MHz, 395.19 W, 100 %, 89479 MiB
2026/09/18 16:19:17.618, 0, 900 MHz, 2619 MHz, 399.76 W, 100 %, 89479 MiB
2026/09/18 16:19:17.719, 0, 1125 MHz, 2619 MHz, 395.97 W, 100 %, 89479 MiB
2026/09/18 16:19:17.819, 0, 855 MHz, 2619 MHz, 399.03 W, 100 %, 89479 MiB
2026/09/18 16:19:17.919, 0, 1095 MHz, 2619 MHz, 396.58 W, 100 %, 89479 MiB
2026/09/18 16:19:18.019, 0, 825 MHz, 2619 MHz, 399.82 W, 100 %, 89479 MiB
2026/09/18 16:19:18.119, 0, 975 MHz, 2619 MHz, 399.14 W, 100 %, 89479 MiB
2026/09/18 16:19:18.219, 0, 810 MHz, 2619 MHz, 395.86 W, 100 %, 89479 MiB
2026/09/18 16:19:18.319, 0, 900 MHz, 2619 MHz, 399.50 W, 100 %, 89479 MiB
2026/09/18 16:19:18.420, 0, 960 MHz, 2619 MHz, 394.67 W, 100 %, 89479 MiB
2026/09/18 16:19:18.520, 0, 885 MHz, 2619 MHz, 399.65 W, 100 %, 89479 MiB
2026/09/18 16:19:18.620, 0, 1065 MHz, 2619 MHz, 395.42 W, 100 %, 89479 MiB
2026/09/18 16:19:18.720, 0, 915 MHz, 2619 MHz, 398.48 W, 100 %, 89479 MiB
2026/09/18 16:19:18.820, 0, 1110 MHz, 2619 MHz, 396.67 W, 100 %, 89479 MiB
2026/09/18 16:19:18.920, 0, 870 MHz, 2619 MHz, 398.43 W, 100 %, 89479 MiB
2026/09/18 16:19:19.020, 0, 1095 MHz, 2619 MHz, 397.67 W, 100 %, 89479 MiB
2026/09/18 16:19:19.121, 0, 870 MHz, 2619 MHz, 398.08 W, 100 %, 89479 MiB
2026/09/18 16:19:19.221, 0, 930 MHz, 2619 MHz, 398.31 W, 100 %, 89479 MiB
2026/09/18 16:19:19.321, 0, 825 MHz, 2619 MHz, 395.85 W, 100 %, 89479 MiB
2026/09/18 16:19:19.421, 0, 885 MHz, 2619 MHz, 398.94 W, 100 %, 89479 MiB
2026/09/18 16:19:19.521, 0, 990 MHz, 2619 MHz, 395.05 W, 100 %, 89479 MiB
2026/09/18 16:19:19.621, 0, 855 MHz, 2619 MHz, 399.55 W, 100 %, 89479 MiB
2026/09/18 16:19:19.721, 0, 1065 MHz, 2619 MHz, 395.08 W, 100 %, 89479 MiB
2026/09/18 16:19:19.822, 0, 900 MHz, 2619 MHz, 399.28 W, 100 %, 89479 MiB
2026/09/18 16:19:19.922, 0, 1110 MHz, 2619 MHz, 396.34 W, 100 %, 89479 MiB
2026/09/18 16:19:20.022, 0, 870 MHz, 2619 MHz, 397.90 W, 100 %, 89479 MiB
2026/09/18 16:19:20.122, 0, 1080 MHz, 2619 MHz, 398.10 W, 100 %, 89479 MiB
2026/09/18 16:19:20.222, 0, 825 MHz, 2619 MHz, 396.77 W, 100 %, 89479 MiB
2026/09/18 16:19:20.322, 0, 930 MHz, 2619 MHz, 397.66 W, 100 %, 89479 MiB
2026/09/18 16:19:20.422, 0, 825 MHz, 2619 MHz, 395.28 W, 100 %, 89479 MiB
2026/09/18 16:19:20.523, 0, 885 MHz, 2619 MHz, 398.79 W, 100 %, 89479 MiB
2026/09/18 16:19:20.623, 0, 960 MHz, 2619 MHz, 394.68 W, 100 %, 89479 MiB
2026/09/18 16:19:20.723, 0, 870 MHz, 2619 MHz, 400.34 W, 100 %, 89479 MiB
2026/09/18 16:19:20.823, 0, 1065 MHz, 2619 MHz, 396.12 W, 100 %, 89479 MiB
2026/09/18 16:19:20.923, 0, 885 MHz, 2619 MHz, 399.29 W, 100 %, 89479 MiB
2026/09/18 16:19:21.023, 0, 1110 MHz, 2619 MHz, 397.75 W, 100 %, 89479 MiB
2026/09/18 16:19:21.124, 0, 870 MHz, 2619 MHz, 399.05 W, 100 %, 89479 MiB
2026/09/18 16:19:21.224, 0, 1080 MHz, 2619 MHz, 398.16 W, 100 %, 89479 MiB
2026/09/18 16:19:21.324, 0, 840 MHz, 2619 MHz, 397.76 W, 100 %, 89479 MiB
2026/09/18 16:19:21.424, 0, 945 MHz, 2619 MHz, 399.65 W, 100 %, 89479 MiB
2026/09/18 16:19:21.524, 0, 825 MHz, 2619 MHz, 396.21 W, 100 %, 89479 MiB
2026/09/18 16:19:21.624, 0, 885 MHz, 2619 MHz, 399.85 W, 100 %, 89479 MiB
2026/09/18 16:19:21.724, 0, 975 MHz, 2619 MHz, 395.31 W, 100 %, 89479 MiB
2026/09/18 16:19:21.825, 0, 885 MHz, 2619 MHz, 400.01 W, 100 %, 89479 MiB
2026/09/18 16:19:21.925, 0, 1080 MHz, 2619 MHz, 396.21 W, 100 %, 89479 MiB
2026/09/18 16:19:22.025, 0, 900 MHz, 2619 MHz, 400.04 W, 100 %, 89479 MiB
2026/09/18 16:19:22.125, 0, 1110 MHz, 2619 MHz, 397.44 W, 100 %, 89479 MiB
2026/09/18 16:19:22.225, 0, 870 MHz, 2619 MHz, 399.00 W, 100 %, 89479 MiB
2026/09/18 16:19:22.325, 0, 1065 MHz, 2619 MHz, 398.34 W, 100 %, 89479 MiB
2026/09/18 16:19:22.425, 0, 840 MHz, 2619 MHz, 397.82 W, 100 %, 89479 MiB
2026/09/18 16:19:22.526, 0, 915 MHz, 2619 MHz, 398.60 W, 100 %, 89479 MiB
2026/09/18 16:19:22.626, 0, 825 MHz, 2619 MHz, 396.26 W, 100 %, 89479 MiB
2026/09/18 16:19:22.726, 0, 900 MHz, 2619 MHz, 400.13 W, 100 %, 89479 MiB
2026/09/18 16:19:22.826, 0, 975 MHz, 2619 MHz, 395.48 W, 100 %, 89479 MiB
2026/09/18 16:19:22.926, 0, 885 MHz, 2619 MHz, 399.77 W, 100 %, 89479 MiB
2026/09/18 16:19:23.026, 0, 1080 MHz, 2619 MHz, 395.71 W, 100 %, 89479 MiB
2026/09/18 16:19:23.126, 0, 915 MHz, 2619 MHz, 398.52 W, 100 %, 89479 MiB
2026/09/18 16:19:23.226, 0, 1125 MHz, 2619 MHz, 396.70 W, 100 %, 89479 MiB
2026/09/18 16:19:23.327, 0, 870 MHz, 2619 MHz, 398.00 W, 100 %, 89479 MiB
2026/09/18 16:19:23.427, 0, 1065 MHz, 2619 MHz, 397.11 W, 100 %, 89479 MiB
2026/09/18 16:19:23.527, 0, 840 MHz, 2619 MHz, 397.00 W, 100 %, 89479 MiB
2026/09/18 16:19:23.627, 0, 930 MHz, 2619 MHz, 398.14 W, 100 %, 89479 MiB
2026/09/18 16:19:23.727, 0, 825 MHz, 2619 MHz, 395.70 W, 100 %, 89479 MiB
2026/09/18 16:19:23.827, 0, 885 MHz, 2619 MHz, 399.50 W, 100 %, 89479 MiB
2026/09/18 16:19:23.927, 0, 975 MHz, 2619 MHz, 394.98 W, 100 %, 89479 MiB
2026/09/18 16:19:24.028, 0, 885 MHz, 2619 MHz, 398.43 W, 100 %, 89479 MiB
2026/09/18 16:19:24.128, 0, 1080 MHz, 2619 MHz, 395.57 W, 100 %, 89479 MiB
2026/09/18 16:19:24.228, 0, 900 MHz, 2619 MHz, 398.40 W, 100 %, 89479 MiB
2026/09/18 16:19:24.328, 0, 1125 MHz, 2619 MHz, 396.74 W, 100 %, 89479 MiB
2026/09/18 16:19:24.428, 0, 870 MHz, 2619 MHz, 397.70 W, 100 %, 89479 MiB
2026/09/18 16:19:24.528, 0, 1080 MHz, 2619 MHz, 398.72 W, 100 %, 89479 MiB
2026/09/18 16:19:24.629, 0, 840 MHz, 2619 MHz, 397.15 W, 100 %, 89479 MiB
2026/09/18 16:19:24.729, 0, 885 MHz, 2619 MHz, 398.61 W, 100 %, 89479 MiB
2026/09/18 16:19:24.829, 0, 810 MHz, 2619 MHz, 395.81 W, 100 %, 89479 MiB
2026/09/18 16:19:24.929, 0, 885 MHz, 2619 MHz, 399.42 W, 100 %, 89479 MiB
2026/09/18 16:19:25.029, 0, 990 MHz, 2619 MHz, 395.52 W, 100 %, 89479 MiB
2026/09/18 16:19:25.129, 0, 870 MHz, 2619 MHz, 399.76 W, 100 %, 89479 MiB
2026/09/18 16:19:25.229, 0, 1080 MHz, 2619 MHz, 395.46 W, 100 %, 89479 MiB
2026/09/18 16:19:25.330, 0, 915 MHz, 2619 MHz, 398.67 W, 100 %, 89479 MiB
2026/09/18 16:19:25.430, 0, 1095 MHz, 2619 MHz, 396.77 W, 100 %, 89479 MiB
2026/09/18 16:19:25.530, 0, 855 MHz, 2619 MHz, 395.85 W, 100 %, 89479 MiB
2026/09/18 16:19:25.630, 0, 870 MHz, 2619 MHz, 396.10 W, 100 %, 89479 MiB
2026/09/18 16:19:25.730, 0, 1065 MHz, 2619 MHz, 396.40 W, 100 %, 89479 MiB
2026/09/18 16:19:25.830, 0, 855 MHz, 2619 MHz, 398.56 W, 100 %, 89479 MiB
2026/09/18 16:19:25.930, 0, 795 MHz, 2619 MHz, 396.61 W, 100 %, 89479 MiB
2026/09/18 16:19:26.031, 0, 990 MHz, 2619 MHz, 397.02 W, 100 %, 89479 MiB
2026/09/18 16:19:26.131, 0, 840 MHz, 2619 MHz, 396.65 W, 100 %, 89479 MiB
2026/09/18 16:19:26.231, 0, 1080 MHz, 2619 MHz, 398.59 W, 100 %, 89479 MiB
2026/09/18 16:19:26.331, 0, 885 MHz, 2619 MHz, 395.34 W, 100 %, 89479 MiB
2026/09/18 16:19:26.431, 0, 810 MHz, 2619 MHz, 396.50 W, 100 %, 89479 MiB
2026/09/18 16:19:26.531, 0, 1080 MHz, 2619 MHz, 397.09 W, 100 %, 89479 MiB
2026/09/18 16:19:26.631, 0, 855 MHz, 2619 MHz, 398.24 W, 100 %, 89479 MiB
2026/09/18 16:19:26.732, 0, 855 MHz, 2619 MHz, 398.97 W, 100 %, 89479 MiB
2026/09/18 16:19:26.832, 0, 960 MHz, 2619 MHz, 396.46 W, 100 %, 89479 MiB
2026/09/18 16:19:26.932, 0, 840 MHz, 2619 MHz, 399.06 W, 100 %, 89479 MiB
2026/09/18 16:19:27.032, 0, 1110 MHz, 2619 MHz, 401.03 W, 100 %, 89479 MiB
2026/09/18 16:19:27.132, 0, 915 MHz, 2619 MHz, 398.46 W, 100 %, 89479 MiB
2026/09/18 16:19:27.232, 0, 810 MHz, 2619 MHz, 398.76 W, 100 %, 89479 MiB
2026/09/18 16:19:27.333, 0, 1080 MHz, 2619 MHz, 399.13 W, 100 %, 89479 MiB
2026/09/18 16:19:27.433, 0, 855 MHz, 2619 MHz, 399.29 W, 100 %, 89479 MiB
2026/09/18 16:19:27.533, 0, 870 MHz, 2619 MHz, 401.87 W, 100 %, 89479 MiB
2026/09/18 16:19:27.633, 0, 990 MHz, 2619 MHz, 397.96 W, 100 %, 89479 MiB
2026/09/18 16:19:27.733, 0, 825 MHz, 2619 MHz, 398.66 W, 100 %, 89479 MiB
2026/09/18 16:19:27.833, 0, 1110 MHz, 2619 MHz, 401.01 W, 100 %, 89479 MiB
2026/09/18 16:19:27.933, 0, 900 MHz, 2619 MHz, 398.06 W, 100 %, 89479 MiB
2026/09/18 16:19:28.034, 0, 825 MHz, 2619 MHz, 397.98 W, 100 %, 89479 MiB
2026/09/18 16:19:28.134, 0, 1080 MHz, 2619 MHz, 397.97 W, 100 %, 89479 MiB
2026/09/18 16:19:28.234, 0, 855 MHz, 2619 MHz, 397.65 W, 100 %, 89479 MiB
2026/09/18 16:19:28.334, 0, 840 MHz, 2619 MHz, 399.04 W, 100 %, 89479 MiB
2026/09/18 16:19:28.434, 0, 975 MHz, 2619 MHz, 396.62 W, 100 %, 89479 MiB
2026/09/18 16:19:28.534, 0, 840 MHz, 2619 MHz, 397.73 W, 100 %, 89479 MiB
2026/09/18 16:19:28.634, 0, 1110 MHz, 2619 MHz, 399.47 W, 100 %, 89479 MiB
2026/09/18 16:19:28.735, 0, 900 MHz, 2619 MHz, 397.28 W, 100 %, 89479 MiB
2026/09/18 16:19:28.835, 0, 825 MHz, 2619 MHz, 397.88 W, 100 %, 89479 MiB
2026/09/18 16:19:28.935, 0, 1080 MHz, 2619 MHz, 398.64 W, 100 %, 89479 MiB
2026/09/18 16:19:29.035, 0, 870 MHz, 2619 MHz, 398.58 W, 100 %, 89479 MiB
2026/09/18 16:19:29.135, 0, 840 MHz, 2619 MHz, 400.32 W, 100 %, 89479 MiB
2026/09/18 16:19:29.235, 0, 975 MHz, 2619 MHz, 397.19 W, 100 %, 89479 MiB
2026/09/18 16:19:29.335, 0, 825 MHz, 2619 MHz, 397.98 W, 100 %, 89479 MiB
2026/09/18 16:19:29.436, 0, 1125 MHz, 2619 MHz, 399.83 W, 100 %, 89479 MiB
2026/09/18 16:19:29.536, 0, 900 MHz, 2619 MHz, 398.19 W, 100 %, 89479 MiB
2026/09/18 16:19:29.636, 0, 825 MHz, 2619 MHz, 398.28 W, 100 %, 89479 MiB
2026/09/18 16:19:29.736, 0, 1080 MHz, 2619 MHz, 398.45 W, 100 %, 89479 MiB
2026/09/18 16:19:29.836, 0, 870 MHz, 2619 MHz, 399.22 W, 100 %, 89479 MiB
2026/09/18 16:19:29.936, 0, 870 MHz, 2619 MHz, 400.99 W, 100 %, 89479 MiB
2026/09/18 16:19:30.037, 0, 990 MHz, 2619 MHz, 397.22 W, 100 %, 89479 MiB
2026/09/18 16:19:30.137, 0, 825 MHz, 2619 MHz, 398.13 W, 100 %, 89479 MiB
2026/09/18 16:19:30.237, 0, 1095 MHz, 2619 MHz, 399.83 W, 100 %, 89479 MiB
2026/09/18 16:19:30.337, 0, 915 MHz, 2619 MHz, 397.26 W, 100 %, 89479 MiB
2026/09/18 16:19:30.437, 0, 825 MHz, 2619 MHz, 398.34 W, 100 %, 89479 MiB
2026/09/18 16:19:30.537, 0, 1560 MHz, 2619 MHz, 376.08 W, 100 %, 89479 MiB
2026/09/18 16:19:30.637, 0, 1110 MHz, 2619 MHz, 378.14 W, 100 %, 89479 MiB
2026/09/18 16:19:30.738, 0, 1080 MHz, 2619 MHz, 381.21 W, 100 %, 89479 MiB
2026/09/18 16:19:30.838, 0, 1095 MHz, 2619 MHz, 384.20 W, 100 %, 89479 MiB
2026/09/18 16:19:30.938, 0, 1110 MHz, 2619 MHz, 387.71 W, 100 %, 89479 MiB
2026/09/18 16:19:31.038, 0, 1110 MHz, 2619 MHz, 393.49 W, 100 %, 89479 MiB
2026/09/18 16:19:31.138, 0, 1065 MHz, 2619 MHz, 396.21 W, 100 %, 89479 MiB
2026/09/18 16:19:31.238, 0, 915 MHz, 2619 MHz, 396.94 W, 100 %, 89479 MiB
2026/09/18 16:19:31.338, 0, 990 MHz, 2619 MHz, 399.51 W, 100 %, 89479 MiB
2026/09/18 16:19:31.439, 0, 825 MHz, 2619 MHz, 396.46 W, 100 %, 89479 MiB
2026/09/18 16:19:31.539, 0, 900 MHz, 2619 MHz, 411.36 W, 100 %, 89479 MiB
2026/09/18 16:19:31.639, 0, 855 MHz, 2619 MHz, 414.04 W, 100 %, 89479 MiB
2026/09/18 16:19:31.739, 0, 810 MHz, 2619 MHz, 407.74 W, 100 %, 89479 MiB
2026/09/18 16:19:31.839, 0, 990 MHz, 2619 MHz, 404.87 W, 100 %, 89479 MiB
2026/09/18 16:19:31.939, 0, 945 MHz, 2619 MHz, 402.17 W, 100 %, 89479 MiB
2026/09/18 16:19:32.040, 0, 1035 MHz, 2619 MHz, 399.60 W, 100 %, 89479 MiB
2026/09/18 16:19:32.140, 0, 1020 MHz, 2619 MHz, 398.21 W, 100 %, 89479 MiB
2026/09/18 16:19:32.240, 0, 885 MHz, 2619 MHz, 398.38 W, 100 %, 89479 MiB
2026/09/18 16:19:32.340, 0, 915 MHz, 2619 MHz, 395.49 W, 100 %, 89479 MiB
2026/09/18 16:19:32.440, 0, 945 MHz, 2619 MHz, 396.58 W, 100 %, 89479 MiB
2026/09/18 16:19:32.540, 0, 825 MHz, 2619 MHz, 397.31 W, 100 %, 89479 MiB
2026/09/18 16:19:32.640, 0, 945 MHz, 2619 MHz, 396.27 W, 100 %, 89479 MiB
2026/09/18 16:19:32.741, 0, 870 MHz, 2619 MHz, 398.20 W, 100 %, 89479 MiB
2026/09/18 16:19:32.841, 0, 960 MHz, 2619 MHz, 398.47 W, 100 %, 89479 MiB
2026/09/18 16:19:32.941, 0, 960 MHz, 2619 MHz, 398.26 W, 100 %, 89479 MiB
2026/09/18 16:19:33.041, 0, 990 MHz, 2619 MHz, 397.74 W, 100 %, 89479 MiB
2026/09/18 16:19:33.141, 0, 1035 MHz, 2619 MHz, 397.12 W, 100 %, 89479 MiB
2026/09/18 16:19:33.241, 0, 960 MHz, 2619 MHz, 395.57 W, 100 %, 89479 MiB
2026/09/18 16:19:33.341, 0, 945 MHz, 2619 MHz, 396.05 W, 100 %, 89479 MiB
2026/09/18 16:19:33.442, 0, 810 MHz, 2619 MHz, 396.60 W, 100 %, 89479 MiB
2026/09/18 16:19:33.542, 0, 810 MHz, 2619 MHz, 397.55 W, 100 %, 89479 MiB
2026/09/18 16:19:33.642, 0, 795 MHz, 2619 MHz, 397.59 W, 100 %, 89479 MiB
2026/09/18 16:19:33.742, 0, 840 MHz, 2619 MHz, 397.79 W, 100 %, 89479 MiB
2026/09/18 16:19:33.842, 0, 855 MHz, 2619 MHz, 397.16 W, 100 %, 89479 MiB
2026/09/18 16:19:33.942, 0, 885 MHz, 2619 MHz, 397.49 W, 100 %, 89479 MiB
2026/09/18 16:19:34.042, 0, 1110 MHz, 2619 MHz, 395.57 W, 100 %, 89479 MiB
2026/09/18 16:19:34.143, 0, 960 MHz, 2619 MHz, 396.88 W, 100 %, 89479 MiB
2026/09/18 16:19:34.243, 0, 1110 MHz, 2619 MHz, 395.88 W, 100 %, 89479 MiB
2026/09/18 16:19:34.343, 0, 825 MHz, 2619 MHz, 397.20 W, 100 %, 89479 MiB
2026/09/18 16:19:34.443, 0, 915 MHz, 2619 MHz, 396.77 W, 100 %, 89479 MiB
2026/09/18 16:19:34.543, 0, 840 MHz, 2619 MHz, 397.58 W, 100 %, 89479 MiB
2026/09/18 16:19:34.643, 0, 795 MHz, 2619 MHz, 396.73 W, 100 %, 89479 MiB
2026/09/18 16:19:34.744, 0, 795 MHz, 2619 MHz, 397.16 W, 100 %, 89479 MiB
2026/09/18 16:19:34.844, 0, 885 MHz, 2619 MHz, 397.56 W, 100 %, 89479 MiB
2026/09/18 16:19:34.944, 0, 990 MHz, 2619 MHz, 395.76 W, 100 %, 89479 MiB
2026/09/18 16:19:35.044, 0, 900 MHz, 2619 MHz, 399.01 W, 100 %, 89479 MiB
2026/09/18 16:19:35.144, 0, 1110 MHz, 2619 MHz, 395.27 W, 100 %, 89479 MiB
2026/09/18 16:19:35.244, 0, 870 MHz, 2619 MHz, 398.10 W, 100 %, 89479 MiB
2026/09/18 16:19:35.344, 0, 1140 MHz, 2619 MHz, 395.91 W, 100 %, 89479 MiB
2026/09/18 16:19:35.445, 0, 855 MHz, 2619 MHz, 398.40 W, 100 %, 89479 MiB
2026/09/18 16:19:35.545, 0, 960 MHz, 2619 MHz, 397.13 W, 100 %, 89479 MiB
2026/09/18 16:19:35.645, 0, 825 MHz, 2619 MHz, 398.67 W, 100 %, 89479 MiB
2026/09/18 16:19:35.745, 0, 840 MHz, 2619 MHz, 398.97 W, 100 %, 89479 MiB
2026/09/18 16:19:35.845, 0, 810 MHz, 2619 MHz, 397.93 W, 100 %, 89479 MiB
2026/09/18 16:19:35.945, 0, 960 MHz, 2619 MHz, 399.38 W, 100 %, 89479 MiB
2026/09/18 16:19:36.046, 0, 990 MHz, 2619 MHz, 395.89 W, 100 %, 89479 MiB
2026/09/18 16:19:36.146, 0, 900 MHz, 2619 MHz, 398.75 W, 100 %, 89479 MiB
2026/09/18 16:19:36.246, 0, 1095 MHz, 2619 MHz, 394.79 W, 100 %, 89479 MiB
2026/09/18 16:19:36.346, 0, 930 MHz, 2619 MHz, 397.97 W, 100 %, 89479 MiB
2026/09/18 16:19:36.446, 0, 1125 MHz, 2619 MHz, 395.14 W, 100 %, 89479 MiB
2026/09/18 16:19:36.546, 0, 840 MHz, 2619 MHz, 397.96 W, 100 %, 89479 MiB
2026/09/18 16:19:36.646, 0, 1095 MHz, 2619 MHz, 396.49 W, 100 %, 89479 MiB
2026/09/18 16:19:36.747, 0, 810 MHz, 2619 MHz, 398.83 W, 100 %, 89479 MiB
2026/09/18 16:19:36.847, 0, 855 MHz, 2619 MHz, 398.49 W, 100 %, 89479 MiB
2026/09/18 16:19:36.947, 0, 810 MHz, 2619 MHz, 396.79 W, 100 %, 89479 MiB
2026/09/18 16:19:37.047, 0, 900 MHz, 2619 MHz, 398.82 W, 100 %, 89479 MiB
2026/09/18 16:19:37.147, 0, 975 MHz, 2619 MHz, 395.39 W, 100 %, 89479 MiB
2026/09/18 16:19:37.247, 0, 900 MHz, 2619 MHz, 398.87 W, 100 %, 89479 MiB
2026/09/18 16:19:37.347, 0, 960 MHz, 2619 MHz, 394.75 W, 100 %, 89479 MiB
2026/09/18 16:19:37.448, 0, 930 MHz, 2619 MHz, 399.57 W, 100 %, 89479 MiB
2026/09/18 16:19:37.548, 0, 1125 MHz, 2619 MHz, 395.60 W, 100 %, 89479 MiB
2026/09/18 16:19:37.648, 0, 855 MHz, 2619 MHz, 398.40 W, 100 %, 89479 MiB
2026/09/18 16:19:37.748, 0, 1005 MHz, 2619 MHz, 396.84 W, 100 %, 89479 MiB
2026/09/18 16:19:37.848, 0, 810 MHz, 2619 MHz, 399.03 W, 100 %, 89479 MiB
2026/09/18 16:19:37.948, 0, 870 MHz, 2619 MHz, 397.45 W, 100 %, 89479 MiB
2026/09/18 16:19:38.049, 0, 825 MHz, 2619 MHz, 397.75 W, 100 %, 89479 MiB
2026/09/18 16:19:38.149, 0, 885 MHz, 2619 MHz, 398.97 W, 100 %, 89479 MiB
2026/09/18 16:19:38.249, 0, 975 MHz, 2619 MHz, 395.61 W, 100 %, 89479 MiB
2026/09/18 16:19:38.349, 0, 885 MHz, 2619 MHz, 399.20 W, 100 %, 89479 MiB
2026/09/18 16:19:38.449, 0, 1095 MHz, 2619 MHz, 394.33 W, 100 %, 89479 MiB
2026/09/18 16:19:38.549, 0, 930 MHz, 2619 MHz, 398.65 W, 100 %, 89479 MiB
2026/09/18 16:19:38.649, 0, 1125 MHz, 2619 MHz, 395.77 W, 100 %, 89479 MiB
2026/09/18 16:19:38.750, 0, 900 MHz, 2619 MHz, 398.67 W, 100 %, 89479 MiB
2026/09/18 16:19:38.850, 0, 960 MHz, 2619 MHz, 397.08 W, 100 %, 89479 MiB
2026/09/18 16:19:38.950, 0, 810 MHz, 2619 MHz, 398.03 W, 100 %, 89479 MiB
2026/09/18 16:19:39.050, 0, 840 MHz, 2619 MHz, 397.36 W, 100 %, 89479 MiB
2026/09/18 16:19:39.150, 0, 885 MHz, 2619 MHz, 397.69 W, 100 %, 89479 MiB
2026/09/18 16:19:39.252, 0, 855 MHz, 2619 MHz, 400.18 W, 100 %, 89479 MiB
2026/09/18 16:19:39.353, 0, 990 MHz, 2619 MHz, 396.33 W, 100 %, 89479 MiB
2026/09/18 16:19:39.453, 0, 885 MHz, 2619 MHz, 399.82 W, 100 %, 89479 MiB
2026/09/18 16:19:39.553, 0, 1095 MHz, 2619 MHz, 395.68 W, 100 %, 89479 MiB
2026/09/18 16:19:39.653, 0, 915 MHz, 2619 MHz, 399.34 W, 100 %, 89479 MiB
2026/09/18 16:19:39.753, 0, 1140 MHz, 2619 MHz, 396.09 W, 100 %, 89479 MiB
2026/09/18 16:19:39.853, 0, 795 MHz, 2619 MHz, 398.76 W, 100 %, 89479 MiB
2026/09/18 16:19:39.953, 0, 990 MHz, 2619 MHz, 396.80 W, 100 %, 89479 MiB
2026/09/18 16:19:40.054, 0, 795 MHz, 2619 MHz, 398.33 W, 100 %, 89479 MiB
2026/09/18 16:19:40.154, 0, 1095 MHz, 2619 MHz, 398.53 W, 100 %, 89479 MiB
2026/09/18 16:19:40.254, 0, 810 MHz, 2619 MHz, 396.33 W, 100 %, 89479 MiB
2026/09/18 16:19:40.354, 0, 870 MHz, 2619 MHz, 398.07 W, 100 %, 89479 MiB
2026/09/18 16:19:40.454, 0, 975 MHz, 2619 MHz, 395.46 W, 100 %, 89479 MiB
2026/09/18 16:19:40.554, 0, 885 MHz, 2619 MHz, 398.94 W, 100 %, 89479 MiB
2026/09/18 16:19:40.655, 0, 1095 MHz, 2619 MHz, 395.09 W, 100 %, 89479 MiB
2026/09/18 16:19:40.755, 0, 915 MHz, 2619 MHz, 399.99 W, 100 %, 89479 MiB
2026/09/18 16:19:40.855, 0, 1065 MHz, 2619 MHz, 395.42 W, 100 %, 89479 MiB
2026/09/18 16:19:40.955, 0, 870 MHz, 2619 MHz, 400.13 W, 100 %, 89479 MiB
2026/09/18 16:19:41.055, 0, 990 MHz, 2619 MHz, 397.37 W, 100 %, 89479 MiB
2026/09/18 16:19:41.155, 0, 810 MHz, 2619 MHz, 398.69 W, 100 %, 89479 MiB
2026/09/18 16:19:41.256, 0, 840 MHz, 2619 MHz, 399.08 W, 100 %, 89479 MiB
2026/09/18 16:19:41.356, 0, 795 MHz, 2619 MHz, 397.45 W, 100 %, 89479 MiB
2026/09/18 16:19:41.456, 0, 870 MHz, 2619 MHz, 399.53 W, 100 %, 89479 MiB
2026/09/18 16:19:41.556, 0, 810 MHz, 2619 MHz, 395.93 W, 100 %, 89479 MiB
2026/09/18 16:19:41.656, 0, 870 MHz, 2619 MHz, 399.69 W, 100 %, 89479 MiB
2026/09/18 16:19:41.756, 0, 1080 MHz, 2619 MHz, 395.12 W, 100 %, 89479 MiB
2026/09/18 16:19:41.856, 0, 945 MHz, 2619 MHz, 399.26 W, 100 %, 89479 MiB
2026/09/18 16:19:41.957, 0, 1140 MHz, 2619 MHz, 396.00 W, 100 %, 89479 MiB
2026/09/18 16:19:42.057, 0, 855 MHz, 2619 MHz, 399.89 W, 100 %, 89479 MiB
2026/09/18 16:19:42.157, 0, 945 MHz, 2619 MHz, 397.28 W, 100 %, 89479 MiB
2026/09/18 16:19:42.257, 0, 870 MHz, 2619 MHz, 398.99 W, 100 %, 89479 MiB
2026/09/18 16:19:42.357, 0, 840 MHz, 2619 MHz, 399.05 W, 100 %, 89479 MiB
