timestamp, index, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2026/09/12 15:07:59.179, 1, 63.14 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:59.179, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:07:59.179, 3, 63.54 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:00.179, 0, 63.06 W, 0 %, 0 %, 531 MiB
2026/09/12 15:08:00.179, 1, 63.14 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:00.179, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:00.179, 3, 63.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:01.179, 0, 63.02 W, 0 %, 0 %, 531 MiB
2026/09/12 15:08:01.179, 1, 63.16 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:01.179, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:01.179, 3, 63.54 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:02.179, 0, 62.94 W, 0 %, 0 %, 531 MiB
2026/09/12 15:08:02.180, 1, 63.14 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:02.180, 2, 64.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:02.180, 3, 63.55 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:03.180, 0, 62.89 W, 0 %, 0 %, 531 MiB
2026/09/12 15:08:03.180, 1, 63.11 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:03.180, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:03.180, 3, 63.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:04.180, 0, 62.76 W, 0 %, 0 %, 531 MiB
2026/09/12 15:08:04.180, 1, 63.14 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:04.180, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:04.180, 3, 63.54 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:05.180, 0, 62.82 W, 0 %, 0 %, 1125 MiB
2026/09/12 15:08:05.180, 1, 63.13 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:05.180, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:05.180, 3, 63.58 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:06.180, 0, 62.63 W, 0 %, 0 %, 2469 MiB
2026/09/12 15:08:06.181, 1, 63.12 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:06.181, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:06.181, 3, 63.57 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:07.181, 0, 62.63 W, 16 %, 0 %, 16591 MiB
2026/09/12 15:08:07.181, 1, 63.11 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:07.181, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:07.181, 3, 63.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:08.181, 0, 63.21 W, 19 %, 0 %, 16591 MiB
2026/09/12 15:08:08.181, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:08.181, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:08.181, 3, 63.55 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:09.181, 0, 63.45 W, 20 %, 0 %, 16591 MiB
2026/09/12 15:08:09.181, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:09.181, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:09.181, 3, 63.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:10.181, 0, 62.70 W, 1 %, 0 %, 17145 MiB
2026/09/12 15:08:10.181, 1, 63.14 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:10.181, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:10.181, 3, 63.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:11.182, 0, 62.39 W, 0 %, 0 %, 17145 MiB
2026/09/12 15:08:11.182, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:11.182, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:11.182, 3, 63.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:12.182, 0, 62.35 W, 0 %, 0 %, 17145 MiB
2026/09/12 15:08:12.182, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:12.182, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:12.182, 3, 63.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:13.182, 0, 62.33 W, 0 %, 0 %, 17145 MiB
2026/09/12 15:08:13.182, 1, 63.12 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:13.182, 2, 64.44 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:13.182, 3, 63.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:14.182, 0, 62.32 W, 0 %, 0 %, 17145 MiB
2026/09/12 15:08:14.182, 1, 63.16 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:14.182, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:14.182, 3, 63.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:15.182, 0, 62.32 W, 0 %, 0 %, 17145 MiB
2026/09/12 15:08:15.182, 1, 63.13 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:15.182, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:15.182, 3, 63.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:16.182, 0, 62.22 W, 0 %, 0 %, 17145 MiB
2026/09/12 15:08:16.182, 1, 63.14 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:16.182, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:16.182, 3, 63.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:17.182, 0, 62.19 W, 0 %, 0 %, 17145 MiB
2026/09/12 15:08:17.182, 1, 63.13 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:17.182, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:17.182, 3, 63.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:18.182, 0, 62.17 W, 0 %, 0 %, 17145 MiB
2026/09/12 15:08:18.182, 1, 63.14 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:18.183, 2, 64.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:18.183, 3, 63.44 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:19.183, 0, 62.16 W, 0 %, 0 %, 17145 MiB
2026/09/12 15:08:19.183, 1, 63.12 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:19.183, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:19.183, 3, 63.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:20.183, 0, 72.52 W, 18 %, 1 %, 20055 MiB
2026/09/12 15:08:20.183, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:20.183, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:20.183, 3, 63.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:21.183, 0, 75.53 W, 0 %, 0 %, 20055 MiB
2026/09/12 15:08:21.183, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:21.183, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:21.183, 3, 63.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:22.183, 0, 70.56 W, 95 %, 24 %, 21079 MiB
2026/09/12 15:08:22.183, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:22.183, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:22.183, 3, 63.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:23.183, 0, 81.45 W, 0 %, 0 %, 21079 MiB
2026/09/12 15:08:23.183, 1, 63.13 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:23.183, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:23.183, 3, 63.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:24.183, 0, 62.09 W, 0 %, 0 %, 21079 MiB
2026/09/12 15:08:24.183, 1, 63.13 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:24.184, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:24.184, 3, 63.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:25.184, 0, 62.08 W, 0 %, 0 %, 21079 MiB
2026/09/12 15:08:25.184, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:25.184, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:25.184, 3, 63.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:26.184, 0, 133.43 W, 86 %, 15 %, 31831 MiB
2026/09/12 15:08:26.184, 1, 63.13 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:26.184, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:26.184, 3, 63.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:27.184, 0, 68.13 W, 0 %, 0 %, 31831 MiB
2026/09/12 15:08:27.184, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:27.184, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:27.184, 3, 63.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:28.184, 0, 85.75 W, 0 %, 0 %, 31831 MiB
2026/09/12 15:08:28.184, 1, 63.12 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:28.184, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:28.184, 3, 63.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:29.184, 0, 62.11 W, 0 %, 0 %, 31831 MiB
2026/09/12 15:08:29.184, 1, 63.17 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:29.184, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:29.184, 3, 63.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:30.184, 0, 62.03 W, 0 %, 0 %, 31831 MiB
2026/09/12 15:08:30.185, 1, 63.16 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:30.185, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:30.185, 3, 63.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:31.185, 0, 62.01 W, 0 %, 0 %, 31831 MiB
2026/09/12 15:08:31.185, 1, 63.13 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:31.185, 2, 64.44 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:31.185, 3, 63.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:32.185, 0, 74.53 W, 100 %, 10 %, 35481 MiB
2026/09/12 15:08:32.185, 1, 63.16 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:32.185, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:32.185, 3, 63.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:33.185, 0, 174.25 W, 100 %, 11 %, 35481 MiB
2026/09/12 15:08:33.185, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:33.185, 2, 64.44 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:33.185, 3, 63.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:34.185, 0, 174.65 W, 100 %, 10 %, 35481 MiB
2026/09/12 15:08:34.185, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:34.185, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:34.186, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:35.186, 0, 175.36 W, 100 %, 9 %, 35481 MiB
2026/09/12 15:08:35.186, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:35.186, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:35.186, 3, 63.57 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:36.186, 0, 174.92 W, 100 %, 10 %, 35481 MiB
2026/09/12 15:08:36.186, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:36.186, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:36.186, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:37.186, 0, 174.68 W, 100 %, 10 %, 35481 MiB
2026/09/12 15:08:37.186, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:37.186, 2, 64.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:37.186, 3, 63.55 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:38.186, 0, 175.30 W, 100 %, 11 %, 35481 MiB
2026/09/12 15:08:38.186, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:38.186, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:38.186, 3, 63.62 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:39.186, 0, 175.65 W, 100 %, 11 %, 35481 MiB
2026/09/12 15:08:39.187, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:39.187, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:39.187, 3, 63.54 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:40.187, 0, 175.17 W, 100 %, 9 %, 35481 MiB
2026/09/12 15:08:40.187, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:40.187, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:40.187, 3, 63.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:41.187, 0, 174.57 W, 100 %, 8 %, 35481 MiB
2026/09/12 15:08:41.187, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:41.187, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:41.187, 3, 63.58 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:42.187, 0, 174.56 W, 100 %, 8 %, 35481 MiB
2026/09/12 15:08:42.187, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:42.187, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:42.187, 3, 63.58 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:43.187, 0, 155.43 W, 0 %, 0 %, 35481 MiB
2026/09/12 15:08:43.188, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:43.188, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:43.188, 3, 63.54 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:44.188, 0, 63.04 W, 0 %, 0 %, 35481 MiB
2026/09/12 15:08:44.188, 1, 63.17 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:44.188, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:44.188, 3, 63.54 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:45.188, 0, 64.24 W, 0 %, 0 %, 18899 MiB
2026/09/12 15:08:45.188, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:45.188, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:45.188, 3, 63.60 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:46.188, 0, 102.10 W, 84 %, 6 %, 18489 MiB
2026/09/12 15:08:46.188, 1, 63.11 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:46.188, 2, 64.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:46.188, 3, 63.60 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:47.188, 0, 101.79 W, 66 %, 7 %, 18793 MiB
2026/09/12 15:08:47.188, 1, 63.11 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:47.188, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:47.188, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:48.189, 0, 97.21 W, 60 %, 6 %, 18659 MiB
2026/09/12 15:08:48.189, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:48.189, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:48.189, 3, 63.60 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:49.189, 0, 93.22 W, 39 %, 6 %, 18621 MiB
2026/09/12 15:08:49.189, 1, 63.13 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:49.189, 2, 64.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:49.189, 3, 63.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:50.189, 0, 88.48 W, 44 %, 8 %, 19207 MiB
2026/09/12 15:08:50.189, 1, 63.07 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:50.189, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:50.189, 3, 63.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:51.189, 0, 76.65 W, 0 %, 0 %, 67665 MiB
2026/09/12 15:08:51.189, 1, 63.14 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:51.189, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:51.189, 3, 63.60 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:52.190, 0, 120.54 W, 100 %, 9 %, 86865 MiB
2026/09/12 15:08:52.190, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:52.190, 2, 64.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:52.190, 3, 63.62 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:53.190, 0, 173.53 W, 100 %, 10 %, 86865 MiB
2026/09/12 15:08:53.190, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:53.190, 2, 64.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:53.190, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:54.190, 0, 173.95 W, 100 %, 11 %, 86865 MiB
2026/09/12 15:08:54.190, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:54.190, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:54.190, 3, 63.61 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:55.190, 0, 175.03 W, 100 %, 9 %, 86865 MiB
2026/09/12 15:08:55.190, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:55.190, 2, 64.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:55.190, 3, 63.60 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:56.191, 0, 173.91 W, 100 %, 10 %, 86865 MiB
2026/09/12 15:08:56.191, 1, 63.11 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:56.191, 2, 64.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:56.191, 3, 63.60 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:57.191, 0, 174.79 W, 100 %, 11 %, 86865 MiB
2026/09/12 15:08:57.191, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:57.191, 2, 64.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:57.191, 3, 63.58 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:58.191, 0, 174.47 W, 100 %, 8 %, 86865 MiB
2026/09/12 15:08:58.191, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:58.191, 2, 64.54 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:58.191, 3, 63.63 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:59.191, 0, 173.88 W, 100 %, 8 %, 86865 MiB
2026/09/12 15:08:59.191, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:59.191, 2, 64.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:08:59.191, 3, 63.57 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:00.191, 0, 173.96 W, 100 %, 9 %, 86865 MiB
2026/09/12 15:09:00.191, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:00.191, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:00.191, 3, 63.58 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:01.191, 0, 173.68 W, 100 %, 10 %, 86865 MiB
2026/09/12 15:09:01.192, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:01.192, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:01.192, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:02.192, 0, 174.07 W, 100 %, 11 %, 86865 MiB
2026/09/12 15:09:02.192, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:02.192, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:02.192, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:03.192, 0, 150.24 W, 92 %, 7 %, 67731 MiB
2026/09/12 15:09:03.192, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:03.192, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:03.192, 3, 63.55 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:04.192, 0, 106.49 W, 83 %, 6 %, 67909 MiB
2026/09/12 15:09:04.192, 1, 63.11 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:04.192, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:04.192, 3, 63.57 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:05.192, 0, 103.21 W, 77 %, 8 %, 67841 MiB
2026/09/12 15:09:05.192, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:05.192, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:05.192, 3, 63.55 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:06.192, 0, 99.07 W, 60 %, 9 %, 67737 MiB
2026/09/12 15:09:06.193, 1, 63.13 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:06.193, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:06.193, 3, 63.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:07.193, 0, 92.10 W, 31 %, 10 %, 67743 MiB
2026/09/12 15:09:07.193, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:07.193, 2, 64.53 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:07.193, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:08.193, 0, 123.49 W, 76 %, 8 %, 68315 MiB
2026/09/12 15:09:08.193, 1, 63.07 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:08.193, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:08.193, 3, 63.58 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:09.193, 0, 122.70 W, 70 %, 14 %, 68039 MiB
2026/09/12 15:09:09.193, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:09.193, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:09.193, 3, 63.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:10.193, 0, 93.40 W, 0 %, 0 %, 68065 MiB
2026/09/12 15:09:10.194, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:10.194, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:10.194, 3, 63.61 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:11.194, 0, 86.86 W, 100 %, 9 %, 69115 MiB
2026/09/12 15:09:11.194, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:11.194, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:11.194, 3, 63.59 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:12.194, 0, 63.62 W, 2 %, 1 %, 69115 MiB
2026/09/12 15:09:12.194, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:12.194, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:12.194, 3, 63.60 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:13.194, 0, 64.08 W, 0 %, 0 %, 70121 MiB
2026/09/12 15:09:13.194, 1, 63.16 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:13.194, 2, 64.54 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:13.194, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:14.194, 0, 83.14 W, 0 %, 0 %, 70123 MiB
2026/09/12 15:09:14.194, 1, 63.16 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:14.194, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:14.194, 3, 63.57 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:15.195, 0, 62.94 W, 0 %, 0 %, 70123 MiB
2026/09/12 15:09:15.195, 1, 63.15 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:15.195, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:15.195, 3, 63.55 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:16.195, 0, 62.78 W, 0 %, 0 %, 70123 MiB
2026/09/12 15:09:16.195, 1, 63.16 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:16.195, 2, 64.52 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:16.195, 3, 63.57 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:17.195, 0, 147.35 W, 100 %, 6 %, 82795 MiB
2026/09/12 15:09:17.195, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:17.195, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:17.195, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:18.195, 0, 176.68 W, 100 %, 4 %, 82795 MiB
2026/09/12 15:09:18.195, 1, 63.07 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:18.195, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:18.195, 3, 63.60 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:19.196, 0, 176.45 W, 100 %, 6 %, 82795 MiB
2026/09/12 15:09:19.196, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:19.196, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:19.196, 3, 63.58 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:20.196, 0, 177.84 W, 100 %, 8 %, 82795 MiB
2026/09/12 15:09:20.196, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:20.196, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:20.196, 3, 63.59 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:21.196, 0, 177.07 W, 100 %, 4 %, 82795 MiB
2026/09/12 15:09:21.196, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 15:09:21.196, 2, 64.51 W, 0 %, 0 %, 4 MiB
