timestamp, index, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2026/09/12 14:12:13.566, 2, 64.42 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:13.566, 3, 63.45 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:14.566, 0, 173.52 W, 100 %, 7 %, 83463 MiB
2026/09/12 14:12:14.566, 1, 63.06 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:14.566, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:14.566, 3, 63.47 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:15.567, 0, 179.30 W, 100 %, 7 %, 83463 MiB
2026/09/12 14:12:15.567, 1, 63.04 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:15.567, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:15.567, 3, 63.54 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:16.567, 0, 173.28 W, 100 %, 5 %, 83463 MiB
2026/09/12 14:12:16.567, 1, 63.07 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:16.567, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:16.567, 3, 63.44 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:17.567, 0, 171.46 W, 100 %, 5 %, 83463 MiB
2026/09/12 14:12:17.567, 1, 63.03 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:17.567, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:17.567, 3, 63.48 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:18.567, 0, 171.16 W, 100 %, 5 %, 83463 MiB
2026/09/12 14:12:18.567, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:18.567, 2, 64.42 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:18.567, 3, 63.49 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:19.568, 0, 167.76 W, 100 %, 3 %, 83463 MiB
2026/09/12 14:12:19.568, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:19.568, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:19.568, 3, 63.47 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:20.568, 0, 168.25 W, 100 %, 2 %, 83463 MiB
2026/09/12 14:12:20.568, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:20.568, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:20.568, 3, 63.43 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:21.568, 0, 167.75 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:12:21.568, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:21.568, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:21.568, 3, 63.42 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:22.568, 0, 166.79 W, 100 %, 5 %, 83463 MiB
2026/09/12 14:12:22.568, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:22.568, 2, 64.36 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:22.568, 3, 63.38 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:23.568, 0, 166.26 W, 100 %, 3 %, 83463 MiB
2026/09/12 14:12:23.569, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:23.569, 2, 64.44 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:23.569, 3, 63.43 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:24.569, 0, 165.22 W, 100 %, 2 %, 83463 MiB
2026/09/12 14:12:24.569, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:24.569, 2, 64.31 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:24.569, 3, 63.33 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:25.569, 0, 166.63 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:12:25.569, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:25.569, 2, 64.25 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:25.569, 3, 63.42 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:26.569, 0, 166.02 W, 100 %, 1 %, 83463 MiB
2026/09/12 14:12:26.569, 1, 63.04 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:26.569, 2, 64.40 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:26.569, 3, 63.33 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:27.569, 0, 162.43 W, 100 %, 7 %, 83463 MiB
2026/09/12 14:12:27.570, 1, 63.07 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:27.570, 2, 64.29 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:27.570, 3, 63.38 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:28.570, 0, 179.30 W, 100 %, 8 %, 83463 MiB
2026/09/12 14:12:28.570, 1, 63.05 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:28.570, 2, 64.43 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:28.570, 3, 63.37 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:29.570, 0, 176.90 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:12:29.570, 1, 63.06 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:29.570, 2, 64.53 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:29.570, 3, 63.43 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:30.570, 0, 171.42 W, 100 %, 5 %, 83463 MiB
2026/09/12 14:12:30.570, 1, 63.06 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:30.570, 2, 64.52 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:30.570, 3, 63.39 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:31.570, 0, 171.43 W, 100 %, 5 %, 83463 MiB
2026/09/12 14:12:31.571, 1, 63.04 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:31.571, 2, 64.53 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:31.571, 3, 63.43 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:32.571, 0, 169.77 W, 100 %, 2 %, 83463 MiB
2026/09/12 14:12:32.571, 1, 62.97 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:32.571, 2, 64.52 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:32.571, 3, 63.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:33.571, 0, 167.31 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:12:33.571, 1, 63.02 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:33.571, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:33.571, 3, 63.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:34.571, 0, 167.50 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:12:34.571, 1, 63.07 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:34.571, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:34.571, 3, 63.47 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:35.571, 0, 167.85 W, 100 %, 3 %, 83463 MiB
2026/09/12 14:12:35.572, 1, 63.03 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:35.572, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:35.572, 3, 63.42 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:36.572, 0, 166.71 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:12:36.572, 1, 63.04 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:36.572, 2, 64.42 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:36.572, 3, 63.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:37.572, 0, 166.24 W, 100 %, 0 %, 83463 MiB
2026/09/12 14:12:37.572, 1, 63.06 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:37.572, 2, 64.43 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:37.572, 3, 63.42 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:38.572, 0, 165.58 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:12:38.572, 1, 63.03 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:38.572, 2, 64.43 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:38.572, 3, 63.39 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:39.572, 0, 166.24 W, 100 %, 3 %, 83463 MiB
2026/09/12 14:12:39.573, 1, 63.05 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:39.573, 2, 64.41 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:39.573, 3, 63.39 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:40.573, 0, 165.43 W, 100 %, 2 %, 83463 MiB
2026/09/12 14:12:40.573, 1, 63.02 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:40.573, 2, 64.41 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:40.573, 3, 63.37 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:41.573, 0, 168.07 W, 100 %, 7 %, 83463 MiB
2026/09/12 14:12:41.573, 1, 63.00 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:41.573, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:41.573, 3, 63.33 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:42.573, 0, 179.15 W, 100 %, 8 %, 83463 MiB
2026/09/12 14:12:42.573, 1, 63.05 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:42.573, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:42.573, 3, 63.47 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:43.573, 0, 173.68 W, 100 %, 5 %, 83463 MiB
2026/09/12 14:12:43.574, 1, 62.99 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:43.574, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:43.574, 3, 63.43 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:44.574, 0, 171.74 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:12:44.574, 1, 63.05 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:44.574, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:44.574, 3, 63.41 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:45.574, 0, 171.00 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:12:45.574, 1, 63.06 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:45.574, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:45.574, 3, 63.44 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:46.574, 0, 167.99 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:12:46.574, 1, 63.03 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:46.574, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:46.574, 3, 63.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:47.574, 0, 167.98 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:12:47.575, 1, 63.06 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:47.575, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:47.575, 3, 63.44 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:48.575, 0, 168.02 W, 100 %, 2 %, 83463 MiB
2026/09/12 14:12:48.575, 1, 63.04 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:48.575, 2, 64.42 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:48.575, 3, 63.39 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:49.575, 0, 167.01 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:12:49.575, 1, 63.04 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:49.575, 2, 64.43 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:49.575, 3, 63.49 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:50.575, 0, 166.28 W, 100 %, 2 %, 83463 MiB
2026/09/12 14:12:50.575, 1, 63.06 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:50.575, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:50.575, 3, 63.50 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:51.575, 0, 165.32 W, 100 %, 3 %, 83463 MiB
2026/09/12 14:12:51.576, 1, 63.07 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:51.576, 2, 64.43 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:51.576, 3, 63.47 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:52.576, 0, 166.66 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:12:52.576, 1, 63.07 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:52.576, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:52.576, 3, 63.52 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:53.576, 0, 166.44 W, 100 %, 0 %, 83463 MiB
2026/09/12 14:12:53.576, 1, 63.06 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:53.576, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:53.576, 3, 63.49 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:54.576, 0, 160.46 W, 50 %, 4 %, 83463 MiB
2026/09/12 14:12:54.576, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:54.576, 2, 64.44 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:54.576, 3, 63.45 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:55.576, 0, 179.55 W, 100 %, 7 %, 83463 MiB
2026/09/12 14:12:55.577, 1, 63.04 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:55.577, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:55.577, 3, 63.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:56.577, 0, 178.09 W, 100 %, 5 %, 83463 MiB
2026/09/12 14:12:56.577, 1, 63.05 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:56.577, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:56.577, 3, 63.49 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:57.577, 0, 172.24 W, 100 %, 5 %, 83463 MiB
2026/09/12 14:12:57.577, 1, 63.06 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:57.577, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:57.577, 3, 63.44 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:58.577, 0, 171.09 W, 100 %, 5 %, 83463 MiB
2026/09/12 14:12:58.577, 1, 63.05 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:58.577, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:58.577, 3, 63.52 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:59.577, 0, 169.92 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:12:59.577, 1, 63.06 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:59.578, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:12:59.578, 3, 63.50 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:00.578, 0, 168.26 W, 100 %, 2 %, 83463 MiB
2026/09/12 14:13:00.578, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:00.578, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:00.578, 3, 63.47 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:01.578, 0, 167.65 W, 100 %, 3 %, 83463 MiB
2026/09/12 14:13:01.578, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:01.578, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:01.578, 3, 63.44 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:02.578, 0, 167.53 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:13:02.578, 1, 63.06 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:02.578, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:02.578, 3, 63.49 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:03.578, 0, 167.31 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:13:03.578, 1, 63.11 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:03.578, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:03.579, 3, 63.47 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:04.579, 0, 166.36 W, 100 %, 1 %, 83463 MiB
2026/09/12 14:13:04.579, 1, 63.05 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:04.579, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:04.579, 3, 63.48 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:05.579, 0, 165.60 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:13:05.579, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:05.579, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:05.579, 3, 63.50 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:06.579, 0, 166.70 W, 100 %, 2 %, 83463 MiB
2026/09/12 14:13:06.579, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:06.579, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:06.579, 3, 63.53 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:07.579, 0, 165.70 W, 100 %, 3 %, 83463 MiB
2026/09/12 14:13:07.579, 1, 63.06 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:07.579, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:07.579, 3, 63.48 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:08.580, 0, 166.49 W, 100 %, 7 %, 83463 MiB
2026/09/12 14:13:08.580, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:08.580, 2, 64.51 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:08.580, 3, 63.52 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:09.580, 0, 179.40 W, 100 %, 7 %, 83463 MiB
2026/09/12 14:13:09.580, 1, 63.06 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:09.580, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:09.580, 3, 63.48 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:10.580, 0, 176.12 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:13:10.580, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:10.580, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:10.580, 3, 63.48 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:11.580, 0, 171.76 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:13:11.580, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:11.580, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:11.580, 3, 63.49 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:12.581, 0, 171.48 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:13:12.581, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:12.581, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:12.581, 3, 63.49 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:13.581, 0, 168.94 W, 100 %, 2 %, 83463 MiB
2026/09/12 14:13:13.581, 1, 63.06 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:13.581, 2, 64.45 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:13.581, 3, 63.41 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:14.581, 0, 167.55 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:13:14.581, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:14.581, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:14.581, 3, 63.44 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:15.581, 0, 168.38 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:13:15.581, 1, 63.07 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:15.581, 2, 64.41 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:15.581, 3, 63.45 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:16.581, 0, 167.47 W, 100 %, 2 %, 83463 MiB
2026/09/12 14:13:16.582, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:16.582, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:16.582, 3, 63.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:17.582, 0, 166.59 W, 100 %, 1 %, 83463 MiB
2026/09/12 14:13:17.582, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:17.582, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:17.582, 3, 63.38 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:18.582, 0, 165.86 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:13:18.582, 1, 63.07 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:18.582, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:18.582, 3, 63.40 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:19.582, 0, 166.48 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:13:19.582, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:19.582, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:19.582, 3, 63.43 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:20.582, 0, 166.32 W, 100 %, 1 %, 83463 MiB
2026/09/12 14:13:20.583, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:20.583, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:20.583, 3, 63.50 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:21.583, 0, 165.51 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:13:21.583, 1, 63.07 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:21.583, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:21.583, 3, 63.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:22.583, 0, 174.17 W, 100 %, 7 %, 83463 MiB
2026/09/12 14:13:22.583, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:22.583, 2, 64.49 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:22.583, 3, 63.51 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:23.583, 0, 181.35 W, 100 %, 7 %, 83463 MiB
2026/09/12 14:13:23.583, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:23.583, 2, 64.43 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:23.583, 3, 63.57 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:24.583, 0, 172.07 W, 100 %, 5 %, 83463 MiB
2026/09/12 14:13:24.584, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:24.584, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:24.584, 3, 63.54 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:25.584, 0, 172.45 W, 100 %, 5 %, 83463 MiB
2026/09/12 14:13:25.584, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:25.584, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:25.584, 3, 63.53 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:26.584, 0, 171.18 W, 100 %, 6 %, 83463 MiB
2026/09/12 14:13:26.584, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:26.584, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:26.584, 3, 63.51 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:27.584, 0, 168.14 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:13:27.584, 1, 63.10 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:27.584, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:27.584, 3, 63.56 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:28.584, 0, 168.63 W, 100 %, 3 %, 83463 MiB
2026/09/12 14:13:28.584, 1, 63.06 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:28.585, 2, 64.46 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:28.585, 3, 63.52 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:29.585, 0, 167.63 W, 100 %, 2 %, 83463 MiB
2026/09/12 14:13:29.585, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:29.585, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:29.585, 3, 63.54 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:30.585, 0, 167.62 W, 100 %, 2 %, 83463 MiB
2026/09/12 14:13:30.585, 1, 63.09 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:30.585, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:30.585, 3, 63.57 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:31.585, 0, 166.36 W, 100 %, 3 %, 83463 MiB
2026/09/12 14:13:31.585, 1, 63.07 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:31.585, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:31.585, 3, 63.49 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:32.585, 0, 165.91 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:13:32.585, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:32.585, 2, 64.48 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:32.585, 3, 63.35 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:33.586, 0, 166.80 W, 100 %, 1 %, 83463 MiB
2026/09/12 14:13:33.586, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:33.586, 2, 64.50 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:33.586, 3, 63.45 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:34.586, 0, 165.63 W, 100 %, 4 %, 83463 MiB
2026/09/12 14:13:34.586, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:34.586, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:34.586, 3, 63.50 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:35.586, 0, 164.91 W, 100 %, 8 %, 83463 MiB
2026/09/12 14:13:35.586, 1, 63.08 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:35.586, 2, 64.47 W, 0 %, 0 %, 4 MiB
2026/09/12 14:13:35.586, 3, 63.51 W, 0 %, 0 %, 4 MiB
