timestamp, index, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/09/18 17:46:28.228, 0, 1785 MHz, 2619 MHz, 91.45 W, 0 %, 693 MiB
2026/09/18 17:46:28.328, 0, 1785 MHz, 2619 MHz, 91.46 W, 0 %, 693 MiB
2026/09/18 17:46:28.428, 0, 1785 MHz, 2619 MHz, 91.47 W, 0 %, 693 MiB
2026/09/18 17:46:28.528, 0, 1785 MHz, 2619 MHz, 91.50 W, 0 %, 693 MiB
2026/09/18 17:46:28.628, 0, 1785 MHz, 2619 MHz, 91.54 W, 0 %, 693 MiB
2026/09/18 17:46:28.729, 0, 1785 MHz, 2619 MHz, 91.53 W, 0 %, 693 MiB
2026/09/18 17:46:28.829, 0, 1785 MHz, 2619 MHz, 91.54 W, 0 %, 693 MiB
2026/09/18 17:46:28.929, 0, 1785 MHz, 2619 MHz, 91.55 W, 0 %, 693 MiB
2026/09/18 17:46:29.030, 0, 1785 MHz, 2619 MHz, 91.51 W, 0 %, 1775 MiB
2026/09/18 17:46:29.130, 0, 1785 MHz, 2619 MHz, 91.48 W, 0 %, 1775 MiB
2026/09/18 17:46:29.230, 0, 1785 MHz, 2619 MHz, 91.50 W, 0 %, 1775 MiB
2026/09/18 17:46:29.330, 0, 1785 MHz, 2619 MHz, 91.49 W, 0 %, 1775 MiB
2026/09/18 17:46:29.430, 0, 1785 MHz, 2619 MHz, 91.48 W, 0 %, 1775 MiB
2026/09/18 17:46:29.531, 0, 1785 MHz, 2619 MHz, 91.48 W, 0 %, 1809 MiB
2026/09/18 17:46:29.631, 0, 1785 MHz, 2619 MHz, 91.49 W, 0 %, 1937 MiB
2026/09/18 17:46:29.731, 0, 1785 MHz, 2619 MHz, 91.52 W, 0 %, 1937 MiB
2026/09/18 17:46:29.831, 0, 1785 MHz, 2619 MHz, 91.55 W, 0 %, 1937 MiB
2026/09/18 17:46:29.931, 0, 1785 MHz, 2619 MHz, 91.54 W, 0 %, 1937 MiB
2026/09/18 17:46:30.031, 0, 1785 MHz, 2619 MHz, 91.57 W, 0 %, 1937 MiB
2026/09/18 17:46:30.131, 0, 1785 MHz, 2619 MHz, 91.58 W, 0 %, 1937 MiB
2026/09/18 17:46:30.232, 0, 1785 MHz, 2619 MHz, 91.62 W, 0 %, 1937 MiB
2026/09/18 17:46:30.332, 0, 1785 MHz, 2619 MHz, 91.63 W, 0 %, 1937 MiB
2026/09/18 17:46:30.432, 0, 1785 MHz, 2619 MHz, 91.63 W, 0 %, 1937 MiB
2026/09/18 17:46:30.532, 0, 1785 MHz, 2619 MHz, 91.63 W, 0 %, 1937 MiB
2026/09/18 17:46:30.632, 0, 1785 MHz, 2619 MHz, 91.61 W, 0 %, 1937 MiB
2026/09/18 17:46:30.732, 0, 1785 MHz, 2619 MHz, 91.60 W, 0 %, 1937 MiB
2026/09/18 17:46:30.833, 0, 1785 MHz, 2619 MHz, 91.59 W, 0 %, 1937 MiB
2026/09/18 17:46:30.933, 0, 1785 MHz, 2619 MHz, 91.58 W, 0 %, 1937 MiB
2026/09/18 17:46:31.033, 0, 1785 MHz, 2619 MHz, 91.59 W, 0 %, 3457 MiB
2026/09/18 17:46:31.133, 0, 1785 MHz, 2619 MHz, 91.59 W, 0 %, 16059 MiB
2026/09/18 17:46:31.233, 0, 1785 MHz, 2619 MHz, 91.61 W, 1 %, 16059 MiB
2026/09/18 17:46:31.333, 0, 1785 MHz, 2619 MHz, 91.61 W, 1 %, 16059 MiB
2026/09/18 17:46:31.433, 0, 1785 MHz, 2619 MHz, 91.64 W, 0 %, 16059 MiB
2026/09/18 17:46:31.534, 0, 1785 MHz, 2619 MHz, 91.65 W, 0 %, 16059 MiB
2026/09/18 17:46:31.634, 0, 1785 MHz, 2619 MHz, 91.66 W, 0 %, 16059 MiB
2026/09/18 17:46:31.734, 0, 1785 MHz, 2619 MHz, 91.67 W, 0 %, 16059 MiB
2026/09/18 17:46:31.834, 0, 1785 MHz, 2619 MHz, 91.69 W, 2 %, 16059 MiB
2026/09/18 17:46:31.935, 0, 1785 MHz, 2619 MHz, 91.69 W, 2 %, 16059 MiB
2026/09/18 17:46:32.035, 0, 1785 MHz, 2619 MHz, 91.69 W, 2 %, 16059 MiB
2026/09/18 17:46:32.135, 0, 1785 MHz, 2619 MHz, 91.69 W, 2 %, 16059 MiB
2026/09/18 17:46:32.235, 0, 1785 MHz, 2619 MHz, 91.69 W, 1 %, 16059 MiB
2026/09/18 17:46:32.335, 0, 1785 MHz, 2619 MHz, 91.68 W, 1 %, 16059 MiB
