timestamp, index, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/09/24 19:54:40.884, 1, 345 MHz, 2619 MHz, 64.76 W, 0 %, 0 MiB
2026/09/24 19:54:40.884, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:40.884, 3, 345 MHz, 2619 MHz, 61.06 W, 0 %, 0 MiB
2026/09/24 19:54:40.984, 0, 345 MHz, 2619 MHz, 62.52 W, 0 %, 0 MiB
2026/09/24 19:54:40.984, 1, 345 MHz, 2619 MHz, 64.78 W, 0 %, 0 MiB
2026/09/24 19:54:40.984, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:40.984, 3, 345 MHz, 2619 MHz, 61.06 W, 0 %, 0 MiB
2026/09/24 19:54:41.085, 0, 345 MHz, 2619 MHz, 62.47 W, 0 %, 0 MiB
2026/09/24 19:54:41.085, 1, 345 MHz, 2619 MHz, 64.75 W, 0 %, 0 MiB
2026/09/24 19:54:41.085, 2, 345 MHz, 2619 MHz, 63.12 W, 0 %, 0 MiB
2026/09/24 19:54:41.085, 3, 345 MHz, 2619 MHz, 61.06 W, 0 %, 0 MiB
2026/09/24 19:54:41.185, 0, 345 MHz, 2619 MHz, 62.49 W, 0 %, 0 MiB
2026/09/24 19:54:41.185, 1, 345 MHz, 2619 MHz, 64.76 W, 0 %, 0 MiB
2026/09/24 19:54:41.185, 2, 345 MHz, 2619 MHz, 63.12 W, 0 %, 0 MiB
2026/09/24 19:54:41.185, 3, 345 MHz, 2619 MHz, 61.06 W, 0 %, 0 MiB
2026/09/24 19:54:41.285, 0, 345 MHz, 2619 MHz, 62.46 W, 0 %, 0 MiB
2026/09/24 19:54:41.285, 1, 345 MHz, 2619 MHz, 64.79 W, 0 %, 0 MiB
2026/09/24 19:54:41.285, 2, 345 MHz, 2619 MHz, 63.12 W, 0 %, 0 MiB
2026/09/24 19:54:41.285, 3, 345 MHz, 2619 MHz, 61.06 W, 0 %, 0 MiB
2026/09/24 19:54:41.385, 0, 345 MHz, 2619 MHz, 62.41 W, 0 %, 0 MiB
2026/09/24 19:54:41.385, 1, 345 MHz, 2619 MHz, 64.77 W, 0 %, 0 MiB
2026/09/24 19:54:41.385, 2, 345 MHz, 2619 MHz, 63.12 W, 0 %, 0 MiB
2026/09/24 19:54:41.385, 3, 345 MHz, 2619 MHz, 61.04 W, 0 %, 0 MiB
2026/09/24 19:54:41.485, 0, 345 MHz, 2619 MHz, 62.43 W, 0 %, 0 MiB
2026/09/24 19:54:41.485, 1, 345 MHz, 2619 MHz, 64.77 W, 0 %, 0 MiB
2026/09/24 19:54:41.485, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:41.486, 3, 345 MHz, 2619 MHz, 61.05 W, 0 %, 0 MiB
2026/09/24 19:54:41.586, 0, 345 MHz, 2619 MHz, 62.38 W, 0 %, 0 MiB
2026/09/24 19:54:41.586, 1, 345 MHz, 2619 MHz, 64.80 W, 0 %, 0 MiB
2026/09/24 19:54:41.586, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:41.586, 3, 345 MHz, 2619 MHz, 61.05 W, 0 %, 0 MiB
2026/09/24 19:54:41.686, 0, 345 MHz, 2619 MHz, 62.36 W, 0 %, 0 MiB
2026/09/24 19:54:41.686, 1, 345 MHz, 2619 MHz, 64.78 W, 0 %, 0 MiB
2026/09/24 19:54:41.686, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:41.686, 3, 345 MHz, 2619 MHz, 61.06 W, 0 %, 0 MiB
2026/09/24 19:54:41.786, 0, 345 MHz, 2619 MHz, 62.35 W, 0 %, 0 MiB
2026/09/24 19:54:41.786, 1, 345 MHz, 2619 MHz, 64.78 W, 0 %, 0 MiB
2026/09/24 19:54:41.786, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:41.786, 3, 345 MHz, 2619 MHz, 61.07 W, 0 %, 0 MiB
2026/09/24 19:54:41.886, 0, 345 MHz, 2619 MHz, 62.32 W, 0 %, 0 MiB
2026/09/24 19:54:41.886, 1, 345 MHz, 2619 MHz, 64.79 W, 0 %, 0 MiB
2026/09/24 19:54:41.886, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:41.886, 3, 345 MHz, 2619 MHz, 61.06 W, 0 %, 0 MiB
2026/09/24 19:54:41.986, 0, 345 MHz, 2619 MHz, 62.33 W, 0 %, 0 MiB
2026/09/24 19:54:41.987, 1, 345 MHz, 2619 MHz, 64.79 W, 0 %, 0 MiB
2026/09/24 19:54:41.987, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:41.987, 3, 345 MHz, 2619 MHz, 61.06 W, 0 %, 0 MiB
2026/09/24 19:54:42.087, 0, 345 MHz, 2619 MHz, 62.33 W, 0 %, 0 MiB
2026/09/24 19:54:42.093, 1, 345 MHz, 2619 MHz, 64.78 W, 0 %, 0 MiB
2026/09/24 19:54:42.093, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:42.093, 3, 345 MHz, 2619 MHz, 61.06 W, 0 %, 0 MiB
2026/09/24 19:54:42.195, 0, 345 MHz, 2619 MHz, 62.30 W, 0 %, 0 MiB
2026/09/24 19:54:42.202, 1, 345 MHz, 2619 MHz, 64.80 W, 0 %, 0 MiB
2026/09/24 19:54:42.202, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:42.202, 3, 345 MHz, 2619 MHz, 61.05 W, 0 %, 0 MiB
2026/09/24 19:54:42.302, 0, 345 MHz, 2619 MHz, 62.30 W, 0 %, 0 MiB
2026/09/24 19:54:42.303, 1, 345 MHz, 2619 MHz, 64.78 W, 0 %, 0 MiB
2026/09/24 19:54:42.303, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:42.303, 3, 345 MHz, 2619 MHz, 61.05 W, 0 %, 0 MiB
2026/09/24 19:54:42.403, 0, 345 MHz, 2619 MHz, 62.29 W, 0 %, 0 MiB
2026/09/24 19:54:42.403, 1, 345 MHz, 2619 MHz, 64.77 W, 0 %, 0 MiB
2026/09/24 19:54:42.403, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:42.403, 3, 345 MHz, 2619 MHz, 61.05 W, 0 %, 0 MiB
2026/09/24 19:54:42.503, 0, 345 MHz, 2619 MHz, 62.28 W, 0 %, 0 MiB
2026/09/24 19:54:42.503, 1, 345 MHz, 2619 MHz, 64.81 W, 0 %, 0 MiB
2026/09/24 19:54:42.503, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:42.503, 3, 345 MHz, 2619 MHz, 61.06 W, 0 %, 0 MiB
2026/09/24 19:54:42.603, 0, 345 MHz, 2619 MHz, 62.31 W, 0 %, 0 MiB
2026/09/24 19:54:42.603, 1, 345 MHz, 2619 MHz, 64.79 W, 0 %, 0 MiB
2026/09/24 19:54:42.603, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:42.603, 3, 345 MHz, 2619 MHz, 61.06 W, 0 %, 0 MiB
2026/09/24 19:54:42.703, 0, 345 MHz, 2619 MHz, 62.29 W, 0 %, 0 MiB
2026/09/24 19:54:42.703, 1, 345 MHz, 2619 MHz, 64.78 W, 0 %, 0 MiB
2026/09/24 19:54:42.703, 2, 345 MHz, 2619 MHz, 63.10 W, 0 %, 0 MiB
2026/09/24 19:54:42.703, 3, 345 MHz, 2619 MHz, 61.06 W, 0 %, 0 MiB
2026/09/24 19:54:42.804, 0, 345 MHz, 2619 MHz, 62.29 W, 0 %, 0 MiB
2026/09/24 19:54:42.804, 1, 345 MHz, 2619 MHz, 64.79 W, 0 %, 0 MiB
2026/09/24 19:54:42.804, 2, 345 MHz, 2619 MHz, 63.10 W, 0 %, 0 MiB
2026/09/24 19:54:42.804, 3, 345 MHz, 2619 MHz, 61.05 W, 0 %, 0 MiB
2026/09/24 19:54:42.904, 0, 345 MHz, 2619 MHz, 62.31 W, 0 %, 0 MiB
2026/09/24 19:54:42.904, 1, 345 MHz, 2619 MHz, 64.78 W, 0 %, 0 MiB
2026/09/24 19:54:42.904, 2, 345 MHz, 2619 MHz, 63.10 W, 0 %, 0 MiB
2026/09/24 19:54:42.904, 3, 345 MHz, 2619 MHz, 61.06 W, 0 %, 0 MiB
2026/09/24 19:54:43.004, 0, 345 MHz, 2619 MHz, 62.29 W, 0 %, 0 MiB
2026/09/24 19:54:43.004, 1, 345 MHz, 2619 MHz, 64.78 W, 0 %, 0 MiB
2026/09/24 19:54:43.004, 2, 345 MHz, 2619 MHz, 63.10 W, 0 %, 0 MiB
2026/09/24 19:54:43.004, 3, 345 MHz, 2619 MHz, 61.06 W, 0 %, 0 MiB
2026/09/24 19:54:43.104, 0, 345 MHz, 2619 MHz, 62.29 W, 0 %, 0 MiB
2026/09/24 19:54:43.104, 1, 345 MHz, 2619 MHz, 64.81 W, 0 %, 0 MiB
2026/09/24 19:54:43.104, 2, 345 MHz, 2619 MHz, 63.10 W, 0 %, 0 MiB
2026/09/24 19:54:43.104, 3, 345 MHz, 2619 MHz, 61.08 W, 0 %, 0 MiB
2026/09/24 19:54:43.204, 0, 345 MHz, 2619 MHz, 62.29 W, 0 %, 0 MiB
2026/09/24 19:54:43.204, 1, 345 MHz, 2619 MHz, 64.78 W, 0 %, 0 MiB
2026/09/24 19:54:43.204, 2, 345 MHz, 2619 MHz, 63.09 W, 0 %, 0 MiB
2026/09/24 19:54:43.204, 3, 345 MHz, 2619 MHz, 61.08 W, 0 %, 0 MiB
2026/09/24 19:54:43.305, 0, 345 MHz, 2619 MHz, 62.26 W, 0 %, 0 MiB
2026/09/24 19:54:43.305, 1, 345 MHz, 2619 MHz, 64.78 W, 0 %, 0 MiB
2026/09/24 19:54:43.305, 2, 345 MHz, 2619 MHz, 63.10 W, 0 %, 0 MiB
2026/09/24 19:54:43.305, 3, 345 MHz, 2619 MHz, 61.09 W, 0 %, 0 MiB
2026/09/24 19:54:43.405, 0, 345 MHz, 2619 MHz, 62.28 W, 0 %, 0 MiB
2026/09/24 19:54:43.405, 1, 345 MHz, 2619 MHz, 64.79 W, 0 %, 0 MiB
2026/09/24 19:54:43.405, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:43.405, 3, 345 MHz, 2619 MHz, 61.09 W, 0 %, 0 MiB
2026/09/24 19:54:43.505, 0, 345 MHz, 2619 MHz, 62.28 W, 0 %, 0 MiB
2026/09/24 19:54:43.505, 1, 345 MHz, 2619 MHz, 64.76 W, 0 %, 0 MiB
2026/09/24 19:54:43.505, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:43.505, 3, 345 MHz, 2619 MHz, 61.08 W, 0 %, 0 MiB
2026/09/24 19:54:43.605, 0, 345 MHz, 2619 MHz, 62.25 W, 0 %, 0 MiB
2026/09/24 19:54:43.605, 1, 345 MHz, 2619 MHz, 64.75 W, 0 %, 0 MiB
2026/09/24 19:54:43.605, 2, 345 MHz, 2619 MHz, 63.12 W, 0 %, 0 MiB
2026/09/24 19:54:43.605, 3, 345 MHz, 2619 MHz, 61.07 W, 0 %, 0 MiB
2026/09/24 19:54:43.705, 0, 345 MHz, 2619 MHz, 62.27 W, 0 %, 0 MiB
2026/09/24 19:54:43.705, 1, 345 MHz, 2619 MHz, 64.78 W, 0 %, 0 MiB
2026/09/24 19:54:43.705, 2, 345 MHz, 2619 MHz, 63.13 W, 0 %, 0 MiB
2026/09/24 19:54:43.705, 3, 345 MHz, 2619 MHz, 61.07 W, 0 %, 0 MiB
2026/09/24 19:54:43.806, 0, 345 MHz, 2619 MHz, 62.26 W, 0 %, 0 MiB
2026/09/24 19:54:43.806, 1, 345 MHz, 2619 MHz, 64.77 W, 0 %, 0 MiB
2026/09/24 19:54:43.806, 2, 345 MHz, 2619 MHz, 63.13 W, 0 %, 0 MiB
2026/09/24 19:54:43.806, 3, 345 MHz, 2619 MHz, 61.07 W, 0 %, 0 MiB
2026/09/24 19:54:43.906, 0, 345 MHz, 2619 MHz, 62.24 W, 0 %, 0 MiB
2026/09/24 19:54:43.906, 1, 345 MHz, 2619 MHz, 64.76 W, 0 %, 0 MiB
2026/09/24 19:54:43.906, 2, 345 MHz, 2619 MHz, 63.13 W, 0 %, 0 MiB
2026/09/24 19:54:43.906, 3, 345 MHz, 2619 MHz, 61.06 W, 0 %, 0 MiB
2026/09/24 19:54:44.006, 0, 345 MHz, 2619 MHz, 62.27 W, 0 %, 0 MiB
2026/09/24 19:54:44.006, 1, 345 MHz, 2619 MHz, 64.80 W, 0 %, 0 MiB
2026/09/24 19:54:44.006, 2, 345 MHz, 2619 MHz, 63.13 W, 0 %, 0 MiB
2026/09/24 19:54:44.006, 3, 345 MHz, 2619 MHz, 61.07 W, 0 %, 0 MiB
2026/09/24 19:54:44.106, 0, 345 MHz, 2619 MHz, 62.26 W, 0 %, 0 MiB
2026/09/24 19:54:44.106, 1, 345 MHz, 2619 MHz, 64.77 W, 0 %, 0 MiB
2026/09/24 19:54:44.106, 2, 345 MHz, 2619 MHz, 63.12 W, 0 %, 0 MiB
2026/09/24 19:54:44.106, 3, 345 MHz, 2619 MHz, 61.07 W, 0 %, 0 MiB
2026/09/24 19:54:44.206, 0, 345 MHz, 2619 MHz, 62.26 W, 0 %, 0 MiB
2026/09/24 19:54:44.206, 1, 345 MHz, 2619 MHz, 64.77 W, 0 %, 0 MiB
2026/09/24 19:54:44.206, 2, 345 MHz, 2619 MHz, 63.12 W, 0 %, 0 MiB
2026/09/24 19:54:44.206, 3, 345 MHz, 2619 MHz, 61.08 W, 0 %, 0 MiB
2026/09/24 19:54:44.307, 0, 345 MHz, 2619 MHz, 62.28 W, 0 %, 0 MiB
2026/09/24 19:54:44.307, 1, 345 MHz, 2619 MHz, 64.77 W, 0 %, 0 MiB
2026/09/24 19:54:44.307, 2, 345 MHz, 2619 MHz, 63.12 W, 0 %, 0 MiB
2026/09/24 19:54:44.307, 3, 345 MHz, 2619 MHz, 61.09 W, 0 %, 0 MiB
2026/09/24 19:54:44.407, 0, 345 MHz, 2619 MHz, 62.26 W, 0 %, 0 MiB
2026/09/24 19:54:44.407, 1, 345 MHz, 2619 MHz, 64.76 W, 0 %, 0 MiB
2026/09/24 19:54:44.407, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:44.407, 3, 345 MHz, 2619 MHz, 61.08 W, 0 %, 0 MiB
2026/09/24 19:54:44.507, 0, 345 MHz, 2619 MHz, 62.26 W, 0 %, 0 MiB
2026/09/24 19:54:44.507, 1, 345 MHz, 2619 MHz, 64.76 W, 0 %, 0 MiB
2026/09/24 19:54:44.507, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:44.507, 3, 345 MHz, 2619 MHz, 61.08 W, 0 %, 0 MiB
2026/09/24 19:54:44.607, 0, 345 MHz, 2619 MHz, 62.29 W, 0 %, 0 MiB
2026/09/24 19:54:44.607, 1, 345 MHz, 2619 MHz, 64.78 W, 0 %, 0 MiB
2026/09/24 19:54:44.607, 2, 345 MHz, 2619 MHz, 63.10 W, 0 %, 0 MiB
2026/09/24 19:54:44.607, 3, 345 MHz, 2619 MHz, 61.10 W, 0 %, 0 MiB
2026/09/24 19:54:44.707, 0, 345 MHz, 2619 MHz, 62.27 W, 0 %, 0 MiB
2026/09/24 19:54:44.707, 1, 345 MHz, 2619 MHz, 64.76 W, 0 %, 0 MiB
2026/09/24 19:54:44.707, 2, 345 MHz, 2619 MHz, 63.10 W, 0 %, 0 MiB
2026/09/24 19:54:44.707, 3, 345 MHz, 2619 MHz, 61.10 W, 0 %, 0 MiB
2026/09/24 19:54:44.808, 0, 345 MHz, 2619 MHz, 62.27 W, 0 %, 0 MiB
2026/09/24 19:54:44.808, 1, 345 MHz, 2619 MHz, 64.75 W, 0 %, 0 MiB
2026/09/24 19:54:44.808, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:44.808, 3, 345 MHz, 2619 MHz, 61.10 W, 0 %, 0 MiB
2026/09/24 19:54:44.908, 0, 345 MHz, 2619 MHz, 62.29 W, 0 %, 0 MiB
2026/09/24 19:54:44.908, 1, 345 MHz, 2619 MHz, 64.79 W, 0 %, 0 MiB
2026/09/24 19:54:44.908, 2, 345 MHz, 2619 MHz, 63.10 W, 0 %, 0 MiB
2026/09/24 19:54:44.908, 3, 345 MHz, 2619 MHz, 61.10 W, 0 %, 0 MiB
2026/09/24 19:54:45.008, 0, 345 MHz, 2619 MHz, 62.26 W, 0 %, 0 MiB
2026/09/24 19:54:45.008, 1, 345 MHz, 2619 MHz, 64.76 W, 0 %, 0 MiB
2026/09/24 19:54:45.008, 2, 345 MHz, 2619 MHz, 63.10 W, 0 %, 0 MiB
2026/09/24 19:54:45.008, 3, 345 MHz, 2619 MHz, 61.08 W, 0 %, 0 MiB
2026/09/24 19:54:45.108, 0, 345 MHz, 2619 MHz, 62.27 W, 0 %, 0 MiB
2026/09/24 19:54:45.108, 1, 345 MHz, 2619 MHz, 64.76 W, 0 %, 0 MiB
2026/09/24 19:54:45.108, 2, 345 MHz, 2619 MHz, 63.10 W, 0 %, 0 MiB
2026/09/24 19:54:45.108, 3, 345 MHz, 2619 MHz, 61.07 W, 0 %, 0 MiB
2026/09/24 19:54:45.208, 0, 345 MHz, 2619 MHz, 62.27 W, 0 %, 0 MiB
2026/09/24 19:54:45.208, 1, 345 MHz, 2619 MHz, 64.79 W, 0 %, 0 MiB
2026/09/24 19:54:45.208, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:45.209, 3, 345 MHz, 2619 MHz, 61.06 W, 0 %, 0 MiB
2026/09/24 19:54:45.309, 0, 345 MHz, 2619 MHz, 62.25 W, 0 %, 0 MiB
2026/09/24 19:54:45.309, 1, 345 MHz, 2619 MHz, 64.78 W, 0 %, 0 MiB
2026/09/24 19:54:45.309, 2, 345 MHz, 2619 MHz, 63.10 W, 0 %, 0 MiB
2026/09/24 19:54:45.309, 3, 345 MHz, 2619 MHz, 61.05 W, 0 %, 0 MiB
2026/09/24 19:54:45.409, 0, 345 MHz, 2619 MHz, 62.27 W, 0 %, 0 MiB
2026/09/24 19:54:45.409, 1, 345 MHz, 2619 MHz, 64.79 W, 0 %, 0 MiB
2026/09/24 19:54:45.409, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:45.409, 3, 345 MHz, 2619 MHz, 61.07 W, 0 %, 0 MiB
2026/09/24 19:54:45.509, 0, 345 MHz, 2619 MHz, 62.27 W, 0 %, 0 MiB
2026/09/24 19:54:45.509, 1, 345 MHz, 2619 MHz, 64.81 W, 0 %, 0 MiB
2026/09/24 19:54:45.509, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:45.509, 3, 345 MHz, 2619 MHz, 61.07 W, 0 %, 0 MiB
2026/09/24 19:54:45.609, 0, 345 MHz, 2619 MHz, 62.24 W, 0 %, 0 MiB
2026/09/24 19:54:45.609, 1, 345 MHz, 2619 MHz, 64.79 W, 0 %, 0 MiB
2026/09/24 19:54:45.609, 2, 345 MHz, 2619 MHz, 63.12 W, 0 %, 0 MiB
2026/09/24 19:54:45.609, 3, 345 MHz, 2619 MHz, 61.09 W, 0 %, 0 MiB
2026/09/24 19:54:45.709, 0, 345 MHz, 2619 MHz, 62.27 W, 0 %, 0 MiB
2026/09/24 19:54:45.709, 1, 345 MHz, 2619 MHz, 64.79 W, 0 %, 0 MiB
2026/09/24 19:54:45.709, 2, 345 MHz, 2619 MHz, 63.12 W, 0 %, 0 MiB
2026/09/24 19:54:45.709, 3, 345 MHz, 2619 MHz, 61.08 W, 0 %, 0 MiB
2026/09/24 19:54:45.810, 0, 345 MHz, 2619 MHz, 62.27 W, 0 %, 0 MiB
2026/09/24 19:54:45.810, 1, 345 MHz, 2619 MHz, 64.81 W, 0 %, 0 MiB
2026/09/24 19:54:45.810, 2, 345 MHz, 2619 MHz, 63.12 W, 0 %, 0 MiB
2026/09/24 19:54:45.810, 3, 345 MHz, 2619 MHz, 61.08 W, 0 %, 0 MiB
2026/09/24 19:54:45.910, 0, 345 MHz, 2619 MHz, 62.26 W, 0 %, 0 MiB
2026/09/24 19:54:45.910, 1, 345 MHz, 2619 MHz, 64.77 W, 0 %, 0 MiB
2026/09/24 19:54:45.910, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:45.910, 3, 345 MHz, 2619 MHz, 61.09 W, 0 %, 0 MiB
2026/09/24 19:54:46.010, 0, 345 MHz, 2619 MHz, 62.28 W, 0 %, 0 MiB
2026/09/24 19:54:46.010, 1, 345 MHz, 2619 MHz, 64.76 W, 0 %, 0 MiB
2026/09/24 19:54:46.010, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:46.010, 3, 345 MHz, 2619 MHz, 61.10 W, 0 %, 0 MiB
2026/09/24 19:54:46.110, 0, 345 MHz, 2619 MHz, 62.27 W, 0 %, 0 MiB
2026/09/24 19:54:46.110, 1, 345 MHz, 2619 MHz, 64.79 W, 0 %, 0 MiB
2026/09/24 19:54:46.110, 2, 345 MHz, 2619 MHz, 63.10 W, 0 %, 0 MiB
2026/09/24 19:54:46.110, 3, 345 MHz, 2619 MHz, 61.10 W, 0 %, 0 MiB
2026/09/24 19:54:46.210, 0, 345 MHz, 2619 MHz, 62.26 W, 0 %, 0 MiB
2026/09/24 19:54:46.210, 1, 345 MHz, 2619 MHz, 64.75 W, 0 %, 0 MiB
2026/09/24 19:54:46.210, 2, 345 MHz, 2619 MHz, 63.12 W, 0 %, 0 MiB
2026/09/24 19:54:46.211, 3, 345 MHz, 2619 MHz, 61.11 W, 0 %, 0 MiB
2026/09/24 19:54:46.311, 0, 345 MHz, 2619 MHz, 62.29 W, 0 %, 0 MiB
2026/09/24 19:54:46.311, 1, 345 MHz, 2619 MHz, 64.76 W, 0 %, 0 MiB
2026/09/24 19:54:46.311, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:46.311, 3, 345 MHz, 2619 MHz, 61.11 W, 0 %, 0 MiB
2026/09/24 19:54:46.411, 0, 345 MHz, 2619 MHz, 62.26 W, 0 %, 0 MiB
2026/09/24 19:54:46.411, 1, 345 MHz, 2619 MHz, 64.79 W, 0 %, 0 MiB
2026/09/24 19:54:46.411, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:46.411, 3, 345 MHz, 2619 MHz, 61.10 W, 0 %, 0 MiB
2026/09/24 19:54:46.511, 0, 345 MHz, 2619 MHz, 62.25 W, 0 %, 0 MiB
2026/09/24 19:54:46.511, 1, 345 MHz, 2619 MHz, 64.78 W, 0 %, 0 MiB
2026/09/24 19:54:46.511, 2, 345 MHz, 2619 MHz, 63.12 W, 0 %, 0 MiB
2026/09/24 19:54:46.511, 3, 345 MHz, 2619 MHz, 61.09 W, 0 %, 0 MiB
2026/09/24 19:54:46.611, 0, 345 MHz, 2619 MHz, 62.27 W, 0 %, 0 MiB
2026/09/24 19:54:46.611, 1, 345 MHz, 2619 MHz, 64.77 W, 0 %, 0 MiB
2026/09/24 19:54:46.611, 2, 345 MHz, 2619 MHz, 63.12 W, 0 %, 0 MiB
2026/09/24 19:54:46.611, 3, 345 MHz, 2619 MHz, 61.07 W, 0 %, 0 MiB
2026/09/24 19:54:46.711, 0, 345 MHz, 2619 MHz, 62.25 W, 0 %, 0 MiB
2026/09/24 19:54:46.712, 1, 345 MHz, 2619 MHz, 64.79 W, 0 %, 0 MiB
2026/09/24 19:54:46.712, 2, 345 MHz, 2619 MHz, 63.12 W, 0 %, 0 MiB
2026/09/24 19:54:46.712, 3, 345 MHz, 2619 MHz, 61.06 W, 0 %, 0 MiB
2026/09/24 19:54:46.812, 0, 345 MHz, 2619 MHz, 62.25 W, 0 %, 0 MiB
2026/09/24 19:54:46.812, 1, 345 MHz, 2619 MHz, 64.77 W, 0 %, 0 MiB
2026/09/24 19:54:46.812, 2, 345 MHz, 2619 MHz, 63.12 W, 0 %, 0 MiB
2026/09/24 19:54:46.812, 3, 345 MHz, 2619 MHz, 61.06 W, 0 %, 0 MiB
2026/09/24 19:54:46.912, 0, 345 MHz, 2619 MHz, 62.26 W, 0 %, 0 MiB
2026/09/24 19:54:46.912, 1, 345 MHz, 2619 MHz, 64.77 W, 0 %, 0 MiB
2026/09/24 19:54:46.912, 2, 345 MHz, 2619 MHz, 63.12 W, 0 %, 0 MiB
2026/09/24 19:54:46.912, 3, 345 MHz, 2619 MHz, 61.05 W, 0 %, 0 MiB
2026/09/24 19:54:47.012, 0, 345 MHz, 2619 MHz, 62.23 W, 0 %, 0 MiB
2026/09/24 19:54:47.012, 1, 345 MHz, 2619 MHz, 64.80 W, 0 %, 0 MiB
2026/09/24 19:54:47.012, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:47.012, 3, 345 MHz, 2619 MHz, 61.05 W, 0 %, 0 MiB
2026/09/24 19:54:47.112, 0, 345 MHz, 2619 MHz, 62.26 W, 0 %, 0 MiB
2026/09/24 19:54:47.112, 1, 345 MHz, 2619 MHz, 64.78 W, 0 %, 0 MiB
2026/09/24 19:54:47.112, 2, 345 MHz, 2619 MHz, 63.11 W, 0 %, 0 MiB
2026/09/24 19:54:47.112, 3, 345 MHz, 2619 MHz, 61.07 W, 0 %, 0 MiB
2026/09/24 19:54:47.213, 0, 345 MHz, 2619 MHz, 62.27 W, 0 %, 0 MiB
2026/09/24 19:54:47.213, 1, 345 MHz, 2619 MHz, 64.77 W, 0 %, 0 MiB
2026/09/24 19:54:47.213, 2, 345 MHz, 2619 MHz, 63.10 W, 0 %, 0 MiB
2026/09/24 19:54:47.213, 3, 345 MHz, 2619 MHz, 61.06 W, 0 %, 0 MiB
2026/09/24 19:54:47.313, 0, 345 MHz, 2619 MHz, 62.24 W, 0 %, 0 MiB
2026/09/24 19:54:47.313, 1, 345 MHz, 2619 MHz, 64.78 W, 0 %, 0 MiB
2026/09/24 19:54:47.313, 2, 345 MHz, 2619 MHz, 63.10 W, 0 %, 0 MiB
2026/09/24 19:54:47.313, 3, 345 MHz, 2619 MHz, 61.06 W, 0 %, 0 MiB
2026/09/24 19:54:47.413, 0, 345 MHz, 2619 MHz, 62.27 W, 0 %, 0 MiB
2026/09/24 19:54:47.413, 1, 345 MHz, 2619 MHz, 64.75 W, 0 %, 0 MiB
2026/09/24 19:54:47.413, 2, 345 MHz, 2619 MHz, 63.10 W, 0 %, 0 MiB
2026/09/24 19:54:47.413, 3, 345 MHz, 2619 MHz, 61.07 W, 0 %, 0 MiB
2026/09/24 19:54:47.513, 0, 345 MHz, 2619 MHz, 62.27 W, 0 %, 0 MiB
2026/09/24 19:54:47.513, 1, 345 MHz, 2619 MHz, 64.75 W, 0 %, 0 MiB
2026/09/24 19:54:47.513, 2, 345 MHz, 2619 MHz, 63.09 W, 0 %, 0 MiB
2026/09/24 19:54:47.513, 3, 345 MHz, 2619 MHz, 61.07 W, 0 %, 0 MiB
2026/09/24 19:54:47.613, 0, 345 MHz, 2619 MHz, 62.25 W, 0 %, 0 MiB
